Timestamp,LeftEyePos_X,LeftEyePos_Y,LeftEyePos_Z,LeftGazeDir_X,LeftGazeDir_Y,LeftGazeDir_Z,RightEyePos_X,RightEyePos_Y,RightEyePos_Z,RightGazeDir_X,RightGazeDir_Y,RightGazeDir_Z,IntersectionPoint_X,IntersectionPoint_Y,IntersectionPoint_Z,DepthVectorStart_X,DepthVectorStart_Y,DepthVectorStart_Z,DepthVectorDir_X,DepthVectorDir_Y,DepthVectorDir_Z,DepthValue,RayHitPos_X,RayHitPos_Y,RayHitPos_Z,LeftBlinkWeight,RightBlinkWeight
31.11175,0.2220141,-0.3257146,6.179932,0.7915255,0.5965827,0.1325762,0.2436619,-0.3237973,6.118672,0.7790087,0.5991856,0.1847217,1.175525,0.3929581,6.33964,0.2847064,-0.3201622,6.002524,0.7486806,0.599336,0.2833261,1.189851,2.69499,1.60933,6.91466,0.00,0.00
31.20917,0.2216795,-0.3253579,6.179695,0.7898144,0.5988165,0.1327107,0.2434115,-0.3234504,6.118465,0.7772304,0.6014553,0.1848358,1.173127,0.396005,6.339564,0.284762,-0.3198209,6.001961,0.7466637,0.6016457,0.283753,1.18978,2.69499,1.622292,6.917917,0.00,0.00
31.30635,0.2216635,-0.325628,6.179136,0.7921216,0.5960581,0.1313703,0.2434712,-0.3237852,6.117931,0.7795913,0.5988078,0.1834849,1.175943,0.3924507,6.337399,0.2859119,-0.3201989,5.998818,0.7483054,0.5991697,0.2846662,1.189395,2.69499,1.608759,6.915272,0.00,0.00
31.40262,0.2214497,-0.3254576,6.178771,0.7941405,0.5938453,0.1291847,0.2431936,-0.3238208,6.117537,0.7816761,0.5967498,0.1813069,1.178183,0.3899718,6.334405,0.2854942,-0.3206367,5.998415,0.7505173,0.5974357,0.2824792,1.189431,2.69499,1.597403,6.905303,0.00,0.00
31.50067,0.2216851,-0.3253495,6.178458,0.7934773,0.594007,0.1324747,0.243283,-0.323832,6.11717,0.7808585,0.5968069,0.1846118,1.17746,0.3901554,6.338029,0.2827647,-0.321058,6.005132,0.7515728,0.5974423,0.2796445,1.19043,2.69499,1.596477,6.902675,0.00,0.00
31.61218,0.2219808,-0.3254966,6.178578,0.9273975,0.3639119,-0.08661366,0.2436111,-0.3240897,6.117299,0.928224,0.3701955,-0.03681684,1.3465,0.1157658,6.073555,0.382635,-0.3150471,5.72344,0.8665496,0.3873166,0.314766,1.112302,4.997335,1.747561,7.399693,0.00,0.00
31.71048,0.2226213,-0.3261392,6.178751,0.9297234,0.3591218,-0.08152265,0.244449,-0.3247762,6.117541,0.9303464,0.3653112,-0.03167469,1.349938,0.1093065,6.079903,0.3840735,-0.3160581,5.726001,0.8676952,0.3821312,0.3179318,1.113138,5.069875,1.747561,7.442933,0.00,0.00
31.80958,0.2233332,-0.3270334,6.179113,0.9674468,0.249776,-0.04072636,0.2453315,-0.3257661,6.117962,0.967298,0.2534482,0.009927214,1.395533,-0.0243943,6.129767,0.375305,-0.3182784,5.756662,0.9065773,0.2611462,0.3315422,1.125362,5.069633,1.033959,7.473416,0.00,0.04
31.90559,0.2244418,-0.327235,6.179556,0.9989302,0.03844344,0.02570134,0.2465026,-0.3259182,6.118429,0.9962748,0.03794843,0.07743675,1.433022,-0.2807233,6.210652,0.3540535,-0.3194983,5.820419,0.9398487,0.03377547,0.3399171,1.148024,2.702438,-0.2351019,6.669767,0.00,0.01
32.00241,0.22462,-0.3276458,6.180271,0.9982745,0.040624,0.04239953,0.2470607,-0.326238,6.119284,0.9947426,0.04006508,0.09424454,1.43207,-0.2785096,6.231555,0.3522935,-0.3196366,5.833293,0.9376179,0.03571244,0.3458285,1.151617,2.69499,-0.2304113,6.697369,0.00,0.00
32.10336,0.2247801,-0.3284727,6.180906,0.9983469,0.02881672,0.04973136,0.2477214,-0.3270013,6.120107,0.9944372,0.02802471,0.1015342,1.432346,-0.2936169,6.24106,0.3556252,-0.3200809,5.834141,0.9351796,0.02298517,0.3534272,1.151352,2.69499,-0.262579,6.718248,0.00,0.00
32.21125,0.2250473,-0.3293831,6.181745,0.9600092,-0.09292472,0.2640972,0.2485899,-0.3278989,6.121176,0.944141,-0.09452961,0.3156927,1.379742,-0.4411525,6.4994,0.2683926,-0.3266504,6.07023,0.9285797,-0.0956714,0.3585899,1.196827,0.3046472,-0.3303857,6.08423,0.00,0.00
32.31047,0.2255407,-0.3297776,6.182123,0.9584348,-0.088159,0.27135,0.2495174,-0.3284034,6.121722,0.9421998,-0.08965351,0.322834,1.378361,-0.4358166,6.508508,0.2696983,-0.3272467,6.070884,0.9263219,-0.09071359,0.3656484,1.196844,0.3037019,-0.3305766,6.084306,0.00,0.00
32.40625,0.2260755,-0.3299441,6.182542,0.8338227,-0.1659726,0.526491,0.2503528,-0.3285186,6.122262,0.8044384,-0.1653079,0.5705718,1.221411,-0.5280658,6.811014,0.1456171,-0.3346686,6.382316,0.9162689,-0.1647192,0.3651288,1.174102,5.08169,-1.222033,8.349322,0.00,0.03
32.50352,0.2265095,-0.3303216,6.182465,0.766524,-0.1559633,0.62299,0.2508617,-0.3289436,6.122214,0.7333184,-0.1544376,0.6621125,1.138712,-0.5159258,6.923854,0.0956105,-0.3377287,6.506325,0.9169276,-0.1566422,0.3670246,1.137605,0.1403275,-0.3453679,6.524224,0.00,0.00
32.60076,0.2271588,-0.3304901,6.182166,0.7683843,-0.1564448,0.6205728,0.2513646,-0.329345,6.121851,0.7353135,-0.154728,0.6598282,1.14161,-0.5166744,6.920707,0.0975503,-0.3366216,6.505114,0.9173971,-0.1582093,0.3651745,1.138067,0.1404107,-0.3440131,6.522174,0.00,0.00
32.71113,0.2281908,-0.3307662,6.181322,0.9319943,-0.179984,0.3146305,0.2522646,-0.3299674,6.12095,0.9131237,-0.1808808,0.3653589,1.347693,-0.5469611,6.559253,0.250764,-0.3300172,6.124712,0.9143795,-0.1808404,0.3622247,1.199643,5.071027,-1.283338,8.034227,0.00,0.00
32.80963,0.2295126,-0.3308922,6.180593,0.9341475,-0.179497,0.3084627,0.2532529,-0.3304756,6.120085,0.9156659,-0.1800958,0.3593349,1.35173,-0.5465271,6.551159,0.2527166,-0.330485,6.121452,0.9161141,-0.1800881,0.3581945,1.199647,5.073801,-1.278204,8.006469,0.00,0.00
32.90683,0.2314439,-0.3312523,6.179386,0.9382712,-0.1800161,0.2953666,0.254574,-0.3310551,6.11864,0.9205268,-0.1804758,0.3464952,1.358705,-0.5475278,6.534246,0.2559421,-0.3310435,6.115047,0.9193909,-0.1804865,0.3494925,1.199449,5.081015,-1.278256,7.949231,0.04,0.00
33.00376,0.2324891,-0.3316596,6.179038,0.9607426,-0.2607008,0.09491472,0.25564,-0.3316264,6.1183,0.953264,-0.2639651,0.147004,1.392914,-0.6465449,6.29368,0.3414828,-0.331503,5.893087,0.8998649,-0.2696278,0.3428469,1.168432,2.675551,-1.030855,6.782365,0.04,0.00
33.10146,0.2330151,-0.3321102,6.179011,0.9581951,-0.2666259,0.1037915,0.2564129,-0.3323004,6.118369,0.9502412,-0.2697099,0.155879,1.390235,-0.6541164,6.304361,0.3412062,-0.3329899,5.898602,0.8968273,-0.274535,0.3468882,1.169711,2.626033,-1.032415,6.782365,0.05,0.00
33.21356,0.2336075,-0.3349043,6.179602,0.951923,-0.2833352,0.1164636,0.2577066,-0.335476,6.119237,0.9432213,-0.2862775,0.16846,1.383168,-0.6770656,6.320246,0.3443165,-0.3375308,5.902293,0.8878164,-0.2901708,0.3571877,1.17012,2.58069,-1.068458,6.802037,0.07,0.00
33.31029,0.2347044,-0.3388528,6.180634,0.9430864,-0.307125,0.1275235,0.2599746,-0.3395851,6.120752,0.933574,-0.3103113,0.1792945,1.373769,-0.7097999,6.334659,0.3533263,-0.3422903,5.899539,0.8731958,-0.314479,0.372333,1.16863,2.69499,-1.185632,6.898036,0.05,0.00
33.408,0.2365578,-0.3406195,6.181926,0.8769634,-0.2407731,0.4158887,0.2631368,-0.3415875,6.122617,0.8527455,-0.2393903,0.4642386,1.288061,-0.6293132,6.680589,0.2280771,-0.3403106,6.20085,0.8841683,-0.2410668,0.4001665,1.198849,5.081471,-1.663578,8.397458,0.00,0.00
33.50548,0.2385743,-0.3417939,6.182556,0.8787655,-0.2010601,0.4328349,0.2663685,-0.3428776,6.123808,0.853776,-0.1997326,0.480805,1.292374,-0.5829017,6.701604,0.2323757,-0.3415522,6.195658,0.8839992,-0.2012765,0.4219398,1.199095,5.072683,-1.443633,8.50598,0.00,0.00
33.60583,0.23975,-0.3428299,6.182685,0.8768893,-0.1974918,0.438249,0.2691408,-0.3438307,6.124719,0.8515465,-0.1964622,0.4860774,1.291875,-0.5797881,6.708513,0.2444768,-0.3429908,6.173363,0.8729829,-0.1973651,0.4460358,1.199793,5.072132,-1.434432,8.639978,0.00,0.00
33.70282,0.2403287,-0.3425592,6.182007,0.6887465,-0.08070122,0.7204967,0.2712637,-0.3435768,6.12485,0.651046,-0.07843649,0.7549747,1.059761,-0.438573,7.039215,0.06790495,-0.3368876,6.500588,0.8752375,-0.0897297,0.4752977,1.133242,0.1598277,-0.3463115,6.550507,0.00,0.00
33.81181,0.2399614,-0.3423961,6.18012,0.6631014,-0.06755836,0.7454746,0.2730615,-0.3432346,6.124185,0.6241187,-0.06567898,0.7785642,1.028867,-0.4227716,7.067024,0.0564145,-0.3377463,6.49029,0.8576888,-0.07499105,0.5086712,1.133805,0.1605319,-0.3468497,6.552039,0.00,0.00
33.90952,0.2400873,-0.3416857,6.177891,0.6253166,-0.05998162,0.7780625,0.2754693,-0.3422688,6.123368,0.5848336,-0.05841881,0.809047,0.983893,-0.413033,7.103386,0.03824714,-0.3383589,6.488922,0.8366948,-0.06607068,0.5436694,1.130216,0.2004029,-0.3511637,6.594288,0.00,0.00
34.00643,0.2414913,-0.3411077,6.174793,0.4930095,-0.004014502,0.8700147,0.2791137,-0.3414925,6.121789,0.4502755,-0.003601888,0.8928824,0.8261405,-0.3458683,7.206525,-0.04958636,-0.33813,6.584874,0.8154125,-0.007205385,0.5788355,1.073968,5.0817,-0.3834705,10.22742,0.00,0.00
34.10396,0.2440988,-0.3414293,6.171436,0.4731143,-0.01537165,0.8808669,0.2843988,-0.3415523,6.120438,0.4292718,-0.01492447,0.903052,0.8055484,-0.359671,7.216771,-0.04856256,-0.3405363,6.541792,0.7844573,-0.01757422,0.6199339,1.088792,5.087344,-0.4555945,10.60055,0.00,0.00
34.20169,0.2478893,-0.3424021,6.167232,0.3918498,0.08593889,0.9160067,0.2910224,-0.3421662,6.118606,0.3469771,0.08369003,0.9341321,0.7125733,-0.2404894,7.253502,-0.08649263,-0.344231,6.544195,0.7443615,0.09663941,0.6607472,1.073492,5.073956,0.3257446,11.12497,0.00,0.00
34.31249,0.2534451,-0.3444211,6.161165,0.3698561,0.07039344,0.9264185,0.3002115,-0.3441747,6.116022,0.323388,0.06868193,0.9437706,0.6926165,-0.2608349,7.261208,-0.06865868,-0.3461182,6.472086,0.6922039,0.07754543,0.7175238,1.099785,5.243881,0.2490311,11.97896,0.00,0.00
34.41111,0.2590119,-0.3464154,6.155757,0.3407668,0.05784721,0.9383665,0.3092952,-0.3461905,6.114568,0.292793,0.05656107,0.9545015,0.6641348,-0.2776434,7.271341,-0.04522935,-0.3477765,6.404974,0.6322764,0.06251161,0.7722169,1.121921,5.243881,0.1751473,12.86472,0.87,0.92
34.50811,0.2655444,-0.346602,6.150253,0.3978975,-0.007865272,0.9173962,0.3189162,-0.3464919,6.113153,0.3489314,-0.007862107,0.9371153,0.7403077,-0.3559867,7.244872,0.07261282,-0.347,6.284366,0.5707693,-0.007682185,0.8210745,1.169816,0.08908527,-0.3472217,6.308063,0.00,0.00
34.60677,0.2725975,-0.3474789,6.144167,0.3840748,-0.02195153,0.9230409,0.3286494,-0.3473953,6.111256,0.3342182,-0.02182836,0.9422429,0.7316129,-0.3737136,7.247311,0.1322368,-0.3476881,6.226583,0.5062373,-0.02198125,0.8621141,1.183983,5.243881,-0.569638,14.93164,0.00,0.00
34.70138,0.2805186,-0.3483515,6.138963,0.3973861,-0.02151425,0.9173993,0.3387215,-0.3482952,6.110025,0.347297,-0.02146856,0.9375094,0.7565436,-0.3741232,7.23791,0.2240783,-0.3484061,6.167025,0.4451182,-0.02149842,0.8952137,1.196234,5.24388,-0.590852,16.26278,0.00,0.00
34.80016,0.2889589,-0.3485709,6.133601,0.1795775,-0.07742713,0.9806921,0.3487794,-0.3487269,6.108174,0.1277159,-0.07628269,0.9888729,0.5030997,-0.4409003,7.303043,0.0495317,-0.3479469,6.235368,0.3897497,-0.07987462,0.9174503,1.163742,0.08199359,-0.3545995,6.311782,0.00,0.00
34.90783,0.296753,-0.34841,6.128176,0.1595292,-0.08730022,0.9833255,0.357868,-0.3489329,6.106048,0.1071012,-0.08587956,0.9905322,0.4871646,-0.45261,7.301857,0.09018561,-0.3466426,6.202971,0.338376,-0.0903243,0.936666,1.173189,0.1043922,-0.3504348,6.242296,0.00,0.00
35.00677,0.3055084,-0.3469937,6.123793,0.1681956,-0.07595427,0.9828231,0.3677341,-0.3478661,6.105026,0.1152214,-0.07462292,0.9905329,0.5066059,-0.437806,7.298875,0.1661823,-0.3450403,6.165813,0.286859,-0.07816935,0.9547782,1.186728,2.635363,-1.017894,14.38422,0.00,0.00
35.10468,0.3128182,-0.3448774,6.122026,0.1693036,-0.07178333,0.9829463,0.3758078,-0.3459592,6.106021,0.1160309,-0.07048304,0.9907416,0.515491,-0.4308093,7.298713,0.2237663,-0.3433479,6.144652,0.2444137,-0.07327712,0.9668984,1.193569,2.306572,-0.9677885,14.38423,0.00,0.00
35.20216,0.3207635,-0.3428161,6.122547,0.2074277,-0.1230475,0.9704809,0.3842142,-0.344327,6.108521,0.1542666,-0.1215826,0.98052,0.5695627,-0.4904057,7.286593,0.315993,-0.3427025,6.123601,0.2114062,-0.1231431,0.9696098,1.199443,2.117073,-1.391824,14.38424,0.00,0.00
35.30026,0.3299325,-0.3431724,6.125877,0.2085149,-0.1434935,0.9674354,0.3936247,-0.3452509,6.113071,0.1553712,-0.1416943,0.9776413,0.5801871,-0.5153903,7.286973,0.3514642,-0.3438751,6.121548,0.1906059,-0.142932,0.9712054,1.199978,1.973072,-1.559891,14.38424,0.00,0.00
35.41149,0.4197766,-0.3450128,6.28435,0.3506292,-0.1812924,0.9187993,0.4835851,-0.3476864,6.272254,0.3001941,-0.1805774,0.9366298,0.842446,-0.5635538,7.391928,0.6335765,-0.353971,6.24382,0.1761684,-0.1767701,0.9683579,1.185624,0.6345304,-0.3549281,6.249063,0.00,0.00
35.51666,0.5809978,-0.3455998,6.610491,0.3647778,-0.1735735,0.9147729,0.6449248,-0.3485911,6.599116,0.3148472,-0.1727751,0.9332845,1.021016,-0.5549749,7.713946,0.8261689,-0.3570718,6.566865,0.1650937,-0.1676828,0.971919,1.180223,0.8306893,-0.3616631,6.593477,0.00,0.00
35.60596,0.7041334,-0.339999,6.939012,0.3572056,-0.1642789,0.9194654,0.7682089,-0.3431389,6.928548,0.3071747,-0.1633133,0.9375353,1.13508,-0.5381912,8.048288,0.956322,-0.3523571,6.89783,0.1516184,-0.15762,0.9757908,1.179001,0.9614105,-0.3576471,6.930579,0.00,0.00
35.70356,0.7932913,-0.3400858,7.208736,0.3524563,-0.1737045,0.9195659,0.8574654,-0.3434371,7.198966,0.3024147,-0.1727208,0.9373969,1.218608,-0.5496991,8.318398,1.053859,-0.3536933,7.169065,0.1399125,-0.1664581,0.9760718,1.177508,1.061274,-0.3625145,7.22079,0.00,0.00
35.80141,0.8027131,-0.3406807,7.233353,0.2210285,-0.224461,0.9490857,0.8669118,-0.3441672,7.223794,0.168222,-0.2223292,0.9603495,1.068495,-0.6105896,8.374605,0.9105222,-0.3465355,7.217301,0.131918,-0.2205025,0.9664245,1.197511,1.883499,-1.972896,14.34537,0.00,0.00
35.91323,0.8030587,-0.3417334,7.23492,0.2184358,-0.2344683,0.9472647,0.8672652,-0.3453954,7.22548,0.1656205,-0.2322327,0.9584559,1.065737,-0.6236921,8.374048,0.9116386,-0.3479263,7.218956,0.1286825,-0.2302826,0.964578,1.19751,1.848418,-2.024333,14.24089,0.00,0.00
36.0104,0.8028956,-0.342941,7.23562,0.2251972,-0.2336998,0.9458703,0.8670514,-0.3466247,7.225849,0.1724687,-0.2314679,0.9574326,1.073717,-0.6239876,8.373119,0.9136872,-0.3493024,7.218747,0.1336537,-0.2294118,0.9641094,1.197346,1.889548,-2.024333,14.25812,0.00,0.00
36.10794,0.8102347,-0.3442115,7.263878,0.03763006,-0.2120098,0.9765428,0.8743061,-0.3480187,7.253614,-0.01582117,-0.2073464,0.9781396,0.8552465,-0.5978132,8.431999,0.6867927,-0.3368763,7.283653,0.1416046,-0.2193472,0.9653159,1.189607,1.722736,-1.941496,14.34537,0.00,0.00
36.20591,0.8956965,-0.3448971,7.504167,0.0355982,-0.2079714,0.9774869,0.9596769,-0.3488262,7.493393,-0.0177677,-0.2031285,0.9789909,0.9382665,-0.5935971,8.673082,0.7610319,-0.3366272,7.526843,0.1491891,-0.2163071,0.9648595,1.187986,1.821338,-1.873952,14.38425,0.00,0.00
36.30261,1.030589,-0.3453469,7.83664,0.04339312,-0.2065151,0.9774807,1.094403,-0.3493907,7.82496,-0.009899274,-0.2015248,0.9794334,1.082472,-0.5922605,9.005335,0.889509,-0.3364069,7.862461,0.16257,-0.2155551,0.962864,1.186952,1.990642,-1.796426,14.38424,0.00,0.00
36.40117,1.18467,-0.3458868,8.164963,0.04251032,-0.2117424,0.9764006,1.24827,-0.3501107,8.152223,-0.01061043,-0.2063844,0.9784135,1.235476,-0.5989494,9.331902,1.025607,-0.3353229,8.196826,0.1772489,-0.2226508,0.9586498,1.184036,2.16962,-1.772374,14.38424,0.00,0.00
36.51119,1.317452,-0.3471295,8.385902,0.02398588,-0.2230729,0.9745066,1.380847,-0.3513331,8.372179,-0.02879983,-0.2172569,0.9756895,1.346094,-0.6135035,9.549573,1.121879,-0.3341613,8.428239,0.1904716,-0.2373028,0.9525796,1.177155,1.122059,-0.3343862,8.429142,0.00,0.00
36.60863,1.325066,-0.3478284,8.398031,0.2318498,-0.2074481,0.9503741,1.388256,-0.3519316,8.383362,0.1791767,-0.2039957,0.9624352,1.603375,-0.596847,9.538852,1.353077,-0.3496473,8.391528,0.2085737,-0.205992,0.9560671,1.200045,2.651952,-1.632446,14.34537,0.00,0.00
36.70657,1.325631,-0.3479629,8.398913,0.3251399,-0.1943943,0.9254701,1.388682,-0.3520432,8.383652,0.2739705,-0.1918683,0.9424047,1.716825,-0.5818502,9.512402,1.454358,-0.3562933,8.367755,0.2194881,-0.1886214,0.9572079,1.195818,3.395361,-2.024333,16.83267,0.00,0.00
36.80395,1.325954,-0.3480955,8.399119,0.3272895,-0.1915895,0.9252973,1.388888,-0.3519444,8.383323,0.2761136,-0.1891719,0.9423245,1.719654,-0.5785599,9.512165,1.446334,-0.3554577,8.368903,0.2284396,-0.1864679,0.9555339,1.196464,3.490852,-2.024333,16.92088,0.00,0.00
36.90263,1.325599,-0.3477828,8.399133,0.6283719,-0.08493666,0.7732622,1.38855,-0.3516078,8.383401,0.589247,-0.08359357,0.8036168,2.08815,-0.4508564,9.337515,1.826758,-0.3782339,8.27389,0.2381315,-0.06616016,0.9689769,1.097678,5.24388,-1.327615,22.17847,0.00,0.00
37.01243,1.325558,-0.3474533,8.399306,0.6297646,-0.07634292,0.7730254,1.388568,-0.351159,8.383781,0.5907509,-0.07492629,0.8033676,2.08988,-0.4401079,9.3375,1.831692,-0.3772197,8.274601,0.2356553,-0.05739998,0.97014,1.095614,5.24388,-1.208347,22.32183,0.00,0.00
37.11157,1.326114,-0.3472185,8.399293,0.5599229,0.1735427,0.8101662,1.38909,-0.3509104,8.383627,0.5165875,0.1796126,0.8371838,2.003922,-0.137139,9.380028,1.72179,-0.3704151,8.300864,0.2475781,0.2047061,0.9469956,1.139566,None,None,None,0.00,0.00
37.20821,1.326672,-0.3472618,8.399124,0.5293783,0.1898837,0.8268633,1.389648,-0.3510004,8.383473,0.4845493,0.1959028,0.8525456,1.966911,-0.1176135,9.399145,1.681586,-0.3683314,8.310922,0.2475476,0.2175226,0.9441419,1.152606,None,None,None,0.00,0.00
37.30509,1.327739,-0.3467675,8.40368,0.5219173,0.1960088,0.8301703,1.390771,-0.3506964,8.3883,0.4767892,0.2022248,0.8554397,1.958879,-0.1097396,9.407581,1.677,-0.3685377,8.31846,0.2441799,0.2241858,0.94346,1.154391,None,None,None,0.00,0.00
37.40305,1.362874,-0.3466117,8.605056,0.3244354,0.0729345,0.9430918,1.425886,-0.3506507,8.589625,0.2729009,0.07653852,0.9589927,1.752961,-0.2589183,9.738989,1.463233,-0.3530445,8.58048,0.2418645,0.07857652,0.9671232,1.197892,4.900177,0.7635469,22.32351,0.00,0.00
37.50011,1.429043,-0.3467802,8.971575,0.2990716,0.06477538,0.9520296,1.492047,-0.3509571,8.956146,0.2470714,0.06837291,0.9665821,1.788379,-0.2689521,10.11544,1.498628,-0.3513934,8.954535,0.2415878,0.06873777,0.9679413,1.19936,4.835379,0.5979981,22.32351,0.00,0.00
37.61113,1.493131,-0.3470844,9.293232,0.3016763,0.064968,0.9511943,1.556122,-0.3513079,9.277761,0.2497215,0.06861179,0.9658838,1.855607,-0.2690231,10.43612,1.565001,-0.3519032,9.275579,0.2423237,0.0691103,0.9677309,1.199244,4.832251,0.5799141,22.32351,0.00,0.00
37.70969,1.498045,-0.347257,9.314048,0.3034966,0.06668064,0.9504964,1.561022,-0.3515245,9.298532,0.2515729,0.07036826,0.9652769,1.862735,-0.2671317,10.45619,1.57113,-0.3522094,9.296041,0.2431544,0.07094206,0.9673899,1.199257,4.845593,0.6031418,22.32351,0.00,0.00
37.80742,1.501432,-0.3473217,9.325751,0.3091258,0.06606339,0.9487239,1.564327,-0.3517206,9.309943,0.2572986,0.06986361,0.9638032,1.872889,-0.2679375,10.46577,1.575744,-0.3525191,9.307074,0.2477904,0.07053286,0.9662428,1.199179,4.91377,0.5976443,22.32351,0.00,0.00
37.90522,1.506227,-0.3472816,9.336003,0.4570619,-0.02053663,0.8891978,1.569052,-0.3518753,9.319973,0.4093723,-0.01691063,0.9122108,2.057828,-0.372066,10.40912,1.767422,-0.3663801,9.269357,0.2469031,-0.00483417,0.9690282,1.176195,1.792016,-0.3668616,9.365881,0.00,0.00
38.00221,1.523035,-0.3471512,9.369281,0.6025466,-0.08077376,0.7939857,1.5857,-0.3520969,9.352737,0.561743,-0.07821043,0.8236067,2.253394,-0.4450588,10.33169,1.972892,-0.3826554,9.25052,0.2507384,-0.05578184,0.9664465,1.118704,5.24388,-1.110353,21.85824,0.00,0.00
38.10064,1.613229,-0.3473413,9.553351,0.6116029,-0.09613627,0.7853023,1.675701,-0.3525916,9.536188,0.5712478,-0.0936378,0.8154188,2.35466,-0.463885,10.50536,2.065572,-0.385357,9.429078,0.2587634,-0.07029066,0.9633798,1.117189,5.24388,-1.248714,21.26198,0.00,0.00
38.21191,1.799443,-0.3476841,9.907014,0.606701,-0.09455866,0.7892862,1.861761,-0.3533087,9.889415,0.5659826,-0.09165104,0.819307,2.53465,-0.4622714,10.86348,2.236469,-0.3871275,9.783596,0.2655665,-0.06692474,0.9617669,1.122811,5.24388,-1.145016,20.67515,0.00,0.00
38.30972,1.957556,-0.3478988,10.20893,0.398425,-0.19763,0.8956562,2.019893,-0.3538491,10.1915,0.3491996,-0.1940896,0.9167272,2.437563,-0.5859959,11.28798,2.142482,-0.3655507,10.15723,0.2481281,-0.185368,0.9508266,1.18923,4.525497,-2.145819,19.28895,0.00,0.00
38.40727,1.986484,-0.3485178,10.26377,0.2035911,-0.2425228,0.9485428,2.049005,-0.354685,10.2471,0.1510144,-0.2367165,0.9597708,2.230543,-0.6392469,11.40086,1.958202,-0.345728,10.27132,0.2272524,-0.2449239,0.9425331,1.198408,3.51569,-2.024333,16.73105,0.00,0.00
38.50509,1.981168,-0.3478279,10.26524,0.01676609,-0.215982,0.9762534,2.044854,-0.3556154,10.25483,-0.03621238,-0.2078796,0.9774839,2.001218,-0.6061151,11.43272,1.847466,-0.3314788,10.2871,0.1294137,-0.2311631,0.9642695,1.188063,2.397334,-1.313674,14.38423,0.00,0.00
38.60251,1.979044,-0.348081,10.26465,-0.2561562,-0.09123549,0.9623201,2.04319,-0.3558519,10.25758,-0.3039811,-0.08301563,0.9490542,1.674638,-0.4565016,11.40823,1.572683,-0.2988526,10.30942,0.09146065,-0.1414222,0.9857153,1.11474,1.950767,-0.883472,14.38424,0.00,0.00
38.70047,1.979189,-0.3481032,10.26504,-0.2011616,-0.1036104,0.974063,2.043367,-0.3562824,10.25878,-0.2509024,-0.09515958,0.9633238,1.739701,-0.4714538,11.42469,1.650705,-0.3062397,10.2971,0.07785475,-0.1445324,0.9864324,1.143094,1.973282,-0.9050853,14.38424,0.00,0.00
38.81172,1.980787,-0.3482925,10.26551,-0.1742141,-0.1067897,0.9789001,2.044894,-0.35698,10.2592,-0.2246198,-0.0980126,0.9695048,1.773223,-0.4755244,11.43179,1.684018,-0.3080757,10.29471,0.07738062,-0.1452534,0.9863639,1.152804,2.00484,-0.9103031,14.38424,0.00,0.00
38.90901,1.985157,-0.3489867,10.28266,-0.1593268,-0.1156564,0.9804277,2.049098,-0.3581284,10.27538,-0.2098386,-0.1063846,0.9719311,1.795329,-0.4867843,11.45078,1.691778,-0.3070416,10.31608,0.0897712,-0.155823,0.9836973,1.153506,2.06303,-0.951457,14.38424,0.00,0.00
39.00753,2.032571,-0.3496501,10.44157,0.110563,-0.1271548,0.9857015,2.096336,-0.3591027,10.43323,0.0573236,-0.1191025,0.9912258,2.165197,-0.5021777,11.62396,2.033021,-0.3497167,10.44151,0.1101888,-0.1270994,0.9857506,1.199542,2.47374,-0.8580747,14.38423,0.00,0.00
39.10406,2.069373,-0.350211,10.52859,0.1025507,-0.1231562,0.9870744,2.133006,-0.3596799,10.51931,0.04933807,-0.1149484,0.9921454,2.192313,-0.4978529,11.71191,2.042876,-0.3462682,10.53245,0.124685,-0.1264774,0.9841022,1.198512,2.530889,-0.8412979,14.38422,0.00,0.00
39.20416,2.08306,-0.3504383,10.55276,0.1420619,-0.120569,0.9824874,2.146446,-0.3598967,10.54191,0.08904052,-0.1124692,0.9896577,2.253437,-0.4950388,11.73108,2.07378,-0.3490536,10.55435,0.1498039,-0.1217275,0.9811938,1.199279,2.652571,-0.8193676,14.34537,0.00,0.00
39.30009,2.086345,-0.3505664,10.55556,0.2675183,-0.1413791,0.9531243,2.14955,-0.3601022,10.54376,0.2159272,-0.1340396,0.9671654,2.408179,-0.5206501,11.70219,2.212503,-0.3696002,10.532,0.1636065,-0.1262944,0.9784082,1.196015,4.184242,-1.891663,22.32352,0.00,0.00
39.41271,2.087936,-0.3508107,10.55533,0.2643355,-0.1443336,0.9535694,2.150954,-0.3603032,10.54254,0.2126503,-0.136904,0.9674901,2.405788,-0.5243657,11.70195,2.192503,-0.3665619,10.5341,0.1780924,-0.1317655,0.9751517,1.197611,4.345605,-1.959581,22.32351,0.00,0.00
39.50872,2.089628,-0.3506727,10.55523,0.4000435,-0.1079358,0.9101182,2.152442,-0.359975,10.54134,0.3514102,-0.1012145,0.9307343,2.572211,-0.4808784,11.65313,2.331644,-0.3865135,10.50173,0.2038624,-0.07996723,0.9757281,1.180044,2.33808,-0.3890382,10.53253,0.00,0.00
39.60656,2.095936,-0.3507785,10.56542,0.42453,-0.09670537,0.9002346,2.15863,-0.3599969,10.55095,0.3765728,-0.09002117,0.9220028,2.608272,-0.4674855,11.65186,2.355207,-0.3889013,10.50557,0.2150969,-0.06679414,0.9743058,1.176515,2.367978,-0.3928669,10.56342,0.00,0.00
